Party ID 1:,Party ID 2:,Party ID:,Total Number Of Works:,Member Name:,Work Title,ASCAP Work ID,Interested Parties,IPI Number,Interested Party Status,Role,Society,Own%,Collect%,Registration Date,Registration Status,Surveyed Work,ISWC Number,Work Licenced By ASCAP,Share Licenced By ASCAP
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","5 VECES MI CORRIDO",913328318,"BUSTOS HURTADO, ALEMI",1067193059,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,10/01/2021,"Accepted","Y","T3071789210","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","5 VECES MI CORRIDO",913328318,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,10/01/2021,"Accepted","Y","T3071789210","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","5 VECES MI CORRIDO",913328318,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,10/01/2021,"Accepted","Y","T3071789210","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","500 VECES",933533197,"LIZARRAGA PAGOLA, LUIS ANTONIO",761798200,"Identified Authoritative","CA","BMI",16.67%,16.67%,12/09/2025,"Accepted","N","T3369450051","Y","N"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","500 VECES",933533197,"ONTIVEROS ASTORGA, ROBERTO CARLOS",1199756292,"Identified Authoritative","CA","ASCAP",16.67%,16.67%,12/09/2025,"Accepted","N","T3369450051","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","500 VECES",933533197,"OSUNA, ROBERTO CLEMENTE FAVELA",1148774034,"Identified Authoritative","CA","BMI",16.66%,16.66%,12/09/2025,"Accepted","N","T3369450051","Y","N"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","500 VECES",933533197,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",16.67%,0.00%,12/09/2025,"Accepted","N","T3369450051","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","500 VECES",933533197,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,16.67%,12/09/2025,"Accepted","N","T3369450051","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","500 VECES",933533197,"SONGS OF AFINARTE",817874992,"Identified Authoritative","E","BMI",33.33%,0.00%,12/09/2025,"Accepted","N","T3369450051","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","500 VECES",933533197,"SONGS OF RIGOLETTO MUSIC PUBLISHING",1050464001,"Identified Authoritative","AM","BMI",0.00%,33.33%,12/09/2025,"Accepted","N","T3369450051","Y","N"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","A ELLA",908783569,"QUEZADA, ALFONSO DE JESUS JR",870476513,"Identified Authoritative","CA","BMI",50.00%,50.00%,08/06/2020,"Accepted","Y","T3003892095","N","N"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","A ELLA",908783569,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,08/06/2020,"Accepted","Y","T3003892095","N",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","A ELLA",908783569,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,08/06/2020,"Accepted","Y","T3003892095","N","N"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","A LA PRIMERA",911341930,"BUSTOS HURTADO, ALEMI",1067193059,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,04/13/2021,"Accepted","Y","T3040238511","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","A LA PRIMERA",911341930,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,04/13/2021,"Accepted","Y","T3040238511","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","A LA PRIMERA",911341930,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,04/13/2021,"Accepted","Y","T3040238511","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","A QUE SE DEBE",925791246,"NAPOLES ALFARO, JULIO CESAR",820076078,"Identified Authoritative","CA","BMI",50.00%,50.00%,07/19/2024,"Accepted","Y","T3264528958","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","A QUE SE DEBE",925791246,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,07/19/2024,"Accepted","Y","T3264528958","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","A QUE SE DEBE",925791246,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,07/19/2024,"Accepted","Y","T3264528958","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ABRAHAM ORTIZ",919897222,"BUSTOS HURTADO, ALEMI",1067193059,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,03/23/2023,"Accepted","Y","T3161562267","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ABRAHAM ORTIZ",919897222,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,03/23/2023,"Accepted","Y","T3161562267","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ABRAHAM ORTIZ",919897222,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,03/23/2023,"Accepted","Y","T3161562267","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ACA POR TIJUANA",927240045,"AGUILAR ULLOA, OSCAR",,"UnIdentified Non-Authoritative","CA",,25.00%,25.00%,10/16/2024,"Accepted","Y",,"Y","N"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ACA POR TIJUANA",927240045,"GARCIA, ALEXANDER",782546705,"Identified Authoritative","CA","ASCAP",25.00%,25.00%,10/16/2024,"Accepted","Y",,"Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ACA POR TIJUANA",927240045,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,10/16/2024,"Accepted","Y",,"Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ACA POR TIJUANA",927240045,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,10/16/2024,"Accepted","Y",,"Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ACENTO MICHOACANO (EL CUATE TORRES)",919897196,"BUSTOS HURTADO, ALEMI",1067193059,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,03/23/2023,"Accepted","Y","T3161562632","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ACENTO MICHOACANO (EL CUATE TORRES)",919897196,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,03/23/2023,"Accepted","Y","T3161562632","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ACENTO MICHOACANO (EL CUATE TORRES)",919897196,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,03/23/2023,"Accepted","Y","T3161562632","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ACLARANDO AMANECE",911411898,"INZUNZA FAVELA, JOSE ALBERTO",662979689,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,04/22/2021,"Accepted","Y","T3041661789","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ACLARANDO AMANECE",911411898,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,04/22/2021,"Accepted","Y","T3041661789","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ACLARANDO AMANECE",911411898,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,04/22/2021,"Accepted","Y","T3041661789","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AFIRMITIVO PONCHITO",919017883,"SANCHEZ MEDRANO, JOSE GUADALUPE",835985390,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,12/08/2022,"Accepted","Y","T3143034559","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AFIRMITIVO PONCHITO",919017883,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,12/08/2022,"Accepted","Y","T3143034559","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AFIRMITIVO PONCHITO",919017883,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,12/08/2022,"Accepted","Y","T3143034559","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AFTER PARTY",925791610,"LOPEZ MORALES, JOSE ALFONSO",,"UnIdentified Non-Authoritative","CA",,16.66%,16.66%,07/19/2024,"Accepted","Y",,"Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AFTER PARTY",925791610,"PENA MONTOYA, MANUEL GILBERTO",1234760367,"Identified Authoritative","CA","ASCAP",16.67%,16.67%,07/19/2024,"Accepted","Y",,"Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AFTER PARTY",925791610,"SAUCEDA GASTELUM, ANGEL RENE",1049176354,"Identified Authoritative","CA","ASCAP",16.67%,16.67%,07/19/2024,"Accepted","Y",,"Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AFTER PARTY",925791610,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,07/19/2024,"Accepted","Y",,"Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AFTER PARTY",925791610,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,07/19/2024,"Accepted","Y",,"Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AGARRA TU CAMINO",911819425,"GARCIA, ALEXANDER",782546705,"Identified Authoritative","CA","ASCAP",25.00%,25.00%,05/24/2021,"Accepted","Y","T3046836920","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AGARRA TU CAMINO",911819425,"LIMON ELENES, PERLA",887714384,"Identified Authoritative","CA","ASCAP",25.00%,25.00%,05/24/2021,"Accepted","Y","T3046836920","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AGARRA TU CAMINO",911819425,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,05/24/2021,"Accepted","Y","T3046836920","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AGARRA TU CAMINO",911819425,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,05/24/2021,"Accepted","Y","T3046836920","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AGARRANDO EL VUELO",914244603,"ZAPATA, ORLANDO",1051027316,"Identified Authoritative","CA","ASCAP",25.00%,25.00%,12/06/2021,"Accepted","Y","T3081082313","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AGARRANDO EL VUELO",914244603,"ZAPATA, ROLANDO",1051026907,"Identified Authoritative","CA","ASCAP",25.00%,25.00%,12/06/2021,"Accepted","Y","T3081082313","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AGARRANDO EL VUELO",914244603,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",25.00%,0.00%,12/06/2021,"Accepted","Y","T3081082313","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AGARRANDO EL VUELO",914244603,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,25.00%,12/06/2021,"Accepted","Y","T3081082313","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AGARRANDO EL VUELO",914244603,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","E","ASCAP",25.00%,25.00%,12/06/2021,"Accepted","Y","T3081082313","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AGUILAR",929824201,"BUSTOS HURTADO, ALEMI",1067193059,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,04/24/2025,"Accepted","Y","T3319894521","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AGUILAR",929824201,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,04/24/2025,"Accepted","Y","T3319894521","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AGUILAR",929824201,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,04/24/2025,"Accepted","Y","T3319894521","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AHI VA LA LOCA",911728699,"RIOS ECHEVERRIA, ADRIANA ISABEL",1113815000,"Identified Authoritative","CA","BMI",50.00%,50.00%,05/11/2021,"Accepted","Y","T3044277461","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AHI VA LA LOCA",911728699,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,05/11/2021,"Accepted","Y","T3044277461","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AHI VA LA LOCA",911728699,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,05/11/2021,"Accepted","Y","T3044277461","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AHORA TE AGUANTAS",909076071,"SAUCEDA GASTELUM, ANGEL RENE",1049176354,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,09/10/2020,"Accepted","Y","T3008920610","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AHORA TE AGUANTAS",909076071,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,09/10/2020,"Accepted","Y","T3008920610","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AHORA TE AGUANTAS",909076071,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,09/10/2020,"Accepted","Y","T3008920610","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AL ESTILO CHOLO IVAN",929185473,"LOPEZ LOPEZ, DIEGO ARMANDO",1131864474,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,03/13/2025,"Accepted","Y","T3312022730","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AL ESTILO CHOLO IVAN",929185473,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,03/13/2025,"Accepted","Y","T3312022730","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AL ESTILO CHOLO IVAN",929185473,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,03/13/2025,"Accepted","Y","T3312022730","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALEGRE SE LE MIRABA",928433953,"SAUCEDA GASTELUM, ANGEL RENE",1049176354,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,01/28/2025,"Accepted","Y","T3302871398","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALEGRE SE LE MIRABA",928433953,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,01/28/2025,"Accepted","Y","T3302871398","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALEGRE SE LE MIRABA",928433953,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,01/28/2025,"Accepted","Y","T3302871398","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALFREDO EL DE LA BARBA",921783366,"SANCHEZ MEDRANO, JOSE GUADALUPE",835985390,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,09/19/2023,"Accepted","Y","T3213289744","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALFREDO EL DE LA BARBA",921783366,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,09/19/2023,"Accepted","Y","T3213289744","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALFREDO EL DE LA BARBA",921783366,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,09/19/2023,"Accepted","Y","T3213289744","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALGO BIEN",925540782,"PENA MONTOYA, MANUEL GILBERTO",1234760367,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,06/27/2024,"Accepted","Y","T3260971226","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALGO BIEN",925540782,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,06/27/2024,"Accepted","Y","T3260971226","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALGO BIEN",925540782,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,06/27/2024,"Accepted","Y","T3260971226","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALTAS Y BAJAS",927710477,"LOPEZ LOPEZ, DIEGO ARMANDO",1131864474,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,11/19/2024,"Accepted","Y","T3290582848","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALTAS Y BAJAS",927710477,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,11/19/2024,"Accepted","Y","T3290582848","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALTAS Y BAJAS",927710477,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,11/19/2024,"Accepted","Y","T3290582848","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALTOS Y BAJOS",911728973,"ARREDONDO ZAMORA, ELEAZAR DE JESUS",1060670485,"Identified Authoritative","CA","ASCAP",25.00%,25.00%,05/11/2021,"Accepted","Y","T3044283474","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALTOS Y BAJOS",911728973,"BERMUDEZ FEBUS, JEAN CARLOS",1054604092,"Identified Authoritative","CA","ASCAP",25.00%,25.00%,05/11/2021,"Accepted","Y","T3044283474","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALTOS Y BAJOS",911728973,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,05/11/2021,"Accepted","Y","T3044283474","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALTOS Y BAJOS",911728973,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,05/11/2021,"Accepted","Y","T3044283474","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALTOS Y BAJOS",918978605,"ARREDONDO ZAMORA, ELEAZAR DE JESUS",1060670485,"Identified Authoritative","CA","ASCAP",25.00%,25.00%,12/02/2022,"Revision Matches","N",,"Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALTOS Y BAJOS",918978605,"BERMUDEZ FEBUS, JEAN CARLOS",1054604092,"Identified Authoritative","CA","ASCAP",10.00%,10.00%,12/02/2022,"Revision Matches","N",,"Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALTOS Y BAJOS",918978605,"FABIAN MARMOLEJOS, JOSE ALEXANDER",1054603487,"Identified Authoritative","CA","ASCAP",15.00%,15.00%,12/02/2022,"Revision Matches","N",,"Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALTOS Y BAJOS",918978605,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,12/02/2022,"Revision Matches","N",,"Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ALTOS Y BAJOS",918978605,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,12/02/2022,"Revision Matches","N",,"Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AMIGO DEL AMIGO",926849449,"LOPEZ LOPEZ, DIEGO ARMANDO",1131864474,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,09/09/2024,"Accepted","Y","T3276625044","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AMIGO DEL AMIGO",926849449,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,09/09/2024,"Accepted","Y","T3276625044","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AMIGO DEL AMIGO",926849449,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,09/09/2024,"Accepted","Y","T3276625044","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AMISTAD Y PESOS",903959077,"DIAZ BORJA, GERARDO",845394311,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,09/23/2019,"Created by ASCAP","Y","T3002253198","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AMISTAD Y PESOS",903959077,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,09/23/2019,"Created by ASCAP","Y","T3002253198","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AMISTAD Y PESOS",903959077,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,09/23/2019,"Created by ASCAP","Y","T3002253198","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AMOR IMPOSIBLE",896470686,"ALVAREZ, ANTONIO",831561745,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,02/07/2019,"Accepted","Y","T9274908064","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AMOR IMPOSIBLE",896470686,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,02/07/2019,"Accepted","Y","T9274908064","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","AMOR IMPOSIBLE",896470686,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,02/07/2019,"Accepted","Y","T9274908064","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ANDAMOS POR CHICAGO",897606499,"GUZMAN SANCHEZ, JUAN LUIS",831561647,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,06/25/2019,"Accepted","Y","T9288193271","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ANDAMOS POR CHICAGO",897606499,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,06/25/2019,"Accepted","Y","T9288193271","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ANDAMOS POR CHICAGO",897606499,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,06/25/2019,"Accepted","Y","T9288193271","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ANDAMOS TRIUNFANDO",932255724,"DE LA CRUZ GARCIA, ALFONSO",725639621,"Identified Authoritative","CA","ASCAP",12.50%,12.50%,09/22/2025,"Accepted","Y","T3353695219","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ANDAMOS TRIUNFANDO",932255724,"TORRES NIEBLAS, JESUS ENRIQUE",800372481,"Identified Authoritative","CA","BMI",12.50%,12.50%,09/22/2025,"Accepted","Y","T3353695219","Y","N"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ANDAMOS TRIUNFANDO",932255724,"ZAPATA, ORLANDO",1051027316,"Identified Authoritative","CA","ASCAP",12.50%,12.50%,09/22/2025,"Accepted","Y","T3353695219","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ANDAMOS TRIUNFANDO",932255724,"ZAPATA, ROLANDO",1051026907,"Identified Authoritative","CA","ASCAP",12.50%,12.50%,09/22/2025,"Accepted","Y","T3353695219","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","ANDAMOS TRIUNFANDO",932255724,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",37.50%,0.00%,09/22/2025,"Accepted","Y","T3353695219","Y",
