"Artist","Track Title","ISRC","SXID","Effective %","Hold","Registrant","Payee ID#","Association Type"
"Kanales","La Parranda","FR96X2268969","SX211RUG57","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Angel Sauceda","El Hakay","FR96X2257268","SX211RUG5F","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Jr Salazar","Esta Noche Vengo A Verte","FR96X2268961","SX211RUG5H","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Latigo Norteno","El Hombre De Las Canas","FR96X2269628","SX211RUG5K","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Alemi Bustos","El De Los Gallos","FR96X2227809","SX211RUG5P","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Decision Efectiva","El Kele","FR59R2279616","SX211RUG5Z","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos De Tamaulipas","Se Oyen Varias Lenguas","FR59R2265991","SX211RUG69","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Austeros De Durango","El Rengo Del Gallo Giro","FR59R2241315","SX211RUG6J","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Austeros De Durango","De Puntitas","FR59R2241313","SX211RUG6L","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Alemi Bustos","H20T","FR59R2250166","SX211RUG6T","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Decision Efectiva","De Lo Malo Va Lo Bueno","FR59R2250199","SX211RUG6W","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"La Explosiva Banda De Maza","A Qué Se Debe","BK4DA2423861","SX2153EJPS","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Un Millón De Primaveras","FRS182086607","SX2154TW1H","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","A Toda Madre","FRS182086608","SX2154TW1I","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Lo Voy A Intentar","FRS182086609","SX2154TW1J","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Chatita Linda","FRS182086603","SX2154TW1N","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Mi Pueblo De San Pedro","FRS182086605","SX2154TW1P","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Envidioso - En Vivo","DGA062019543","SX2154TW1U","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Lupe Campos - En Vivo","DGA062019553","SX2154TW1V","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Mashin - En Vivo","DGA062019549","SX2154TW1X","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Corrido De El Fantasma-En Vivo","DGA062019675","SX2154TW2A","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Vida Ventajosa-En Vivo","DGA062019663","SX2154TW2B","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Corrido De Panchito-En Vivo","DGA062019674","SX2154TW2C","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Jefe De Las Plazas-En Vivo","DGA052070727","SX2154TW2F","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Tristes Navidades-En Vivo","DGA062019668","SX2154TW2G","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Mismo-En Vivo","DGA062019667","SX2154TW2H","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Ranchero - En Vivo","DGA062019666","SX2154TW2I","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Los Altos De La Sierra - En Vivo","DGA062019677","SX2154TW2J","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Envidioso-En Vivo","DGA062019665","SX2154TW2K","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Corrido De El Mayor-En Vivo","DGA062019676","SX2154TW2L","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Al Estilo Rancheron-En Vivo","DGA052070709","SX2154TW2U","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Vida Ventajosa-En Vivo","DGA052070708","SX2154TW2V","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Resulta-En Vivo","DGA052070719","SX2154TW2W","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Moños Negros-En Vivo","DGA052070726","SX2154TW2Z","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Mismo-En Vivo","DGA052070714","SX2154TW30","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Tristes Navidades-En Vivo","DGA052070725","SX2154TW31","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Mis Raíces-En Vivo","DGA052070713","SX2154TW32","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Fue Arturo-En Vivo","DGA052070710","SX2154TW37","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Home Run-En Vivo","DGA052070720","SX2154TW39","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Juan Ramos","FRX452035740","SX2154TW3B","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Me Enamoré En Badiraguato - En Vivo","QM9YJ1400306","SX2155CZXZ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Entiendo Tus Motivos - En Vivo","QM9YJ1400302","SX2155CZY1","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Las Verdades - En Vivo","QM9YJ1400310","SX2155CZY2","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","La Historia De Un Ranchero","QM9YJ1400292","SX2155CZYO","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","La Feria De Las Flores","QM9YJ1400289","SX2155CZYR","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Juan Corona","QM9YJ1400293","SX2155CZYW","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Compa Lico","QM9YJ1400294","SX2155CZYX","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Adriana Rios","Por Que No Me Esperaste","DGA082340569","SX214E25Y6","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","El Niño De Los Copales","DGA082307030","SX214E25YC","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos De Tamaulipas","La Resta","DGA082307032","SX214E25YH","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","100Pre","DGA072381559","SX214E25YP","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Por Ti Todo Lo Doy","DGA072381568","SX214E25YR","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Romano","DGA072381564","SX214E25YV","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Froxtix La Empresa","DGA072381562","SX214E25YX","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Cuervo","DGA072381560","SX214E25YY","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Latigo Norteño","Ya La Luna Va Saliendo","DGA072336215","SX214E25Z2","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Bandolero Meno Sanchez","El Guache","DGA072336210","SX214E25Z4","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Austeros De Durango","La Bodega","DGA072305058","SX214E25Z6","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Adriana Rios","Quítame Ese Hombre","DGA062303861","SX214E25ZC","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Bandolero Meno Sanchez","Perlita Hermosa","DGA062332194","SX214E25ZN","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Apenas Es Martes","DGA062303862","SX214E25ZW","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Alineando Cabrones","DGA052368598","SX214E25ZY","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Aguanta Corazon","DGA052368597","SX214E25ZZ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","El Gato","DGA052306668","SX214E2605","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Mi Viejo Del Sombrero","DGA052311539","SX214E260A","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Angel Sauceda","Ya No Me Importas","FR96X2327823","SX214E260I","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Angel Sauceda","Lo Que Es Nomas","FR96X2327825","SX214E260K","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Angel Sauceda","Toco Y Nimodo","FR96X2327824","SX214E260L","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Angel Sauceda","Se Prendio El Muchacho","FR96X2327826","SX214E260N","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Angel Sauceda","Como Tu","FR96X2327828","SX214E260O","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Bandolero Meno Sanchez","El Regreso De Vicente","DGA052328171","SX214E260Y","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Irene Del Rosario","Debajo De Los Laureles","FRX872364274","SX214E2613","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","La Venganza Del Plebe","FRX872334623","SX214E2617","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Arriba De 120","FRX872334628","SX214E2618","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","El Mensaje","FRX872334625","SX214E261A","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Austeros De Durango","Yo Soy Joaquin","TCACX1716577","SX21198H8T","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Austeros De Durango","Fue Mi Anhelo","TCACX1716584","SX21198H8W","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Austeros De Durango","La Bandera","TCACX1716576","SX21198H8X","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","El Guero Camaron","TCACR1686625","SX21198H95","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Fiel Companero","TCACR1686626","SX21198H96","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","Mi Primer Amor","TCACR1686897","SX21198H97","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","Las Rencillas","TCACR1686892","SX21198H98","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","Piloto De Rancho","TCACR1686902","SX21198H99","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","Soy Humilde","TCACR1686903","SX21198H9A","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","Mi Venadita","TCACR1686898","SX21198H9B","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Eficaz","Afortunadamente","TCACS1603928","SX21198H9E","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Eficaz","El Zorrillo","TCACS1603949","SX21198H9G","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Ya Ves","QM9YJ1400355","SX21198H9L","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Codice","El Hijo De La Santa","FR10S1908182","SX21198HA0","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Codice","La Cruda","FR10S1908184","SX21198HA4","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Codice","Soy Mexicano","FR10S1908176","SX21198HA7","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Codice","Soy El Patron","FR10S1908178","SX21198HAB","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Codice","El Catador","FR10S1908168","SX21198HAC","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Codice","Piensalo Bien","FR10S1908179","SX21198HAD","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Causa Y Efecto","FR10S1914266","SX21198HAM","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","El R De La Perla","FR10S1914278","SX21198HAP","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Los Chismes","FR10S1914269","SX21198HAR","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Que Me Tengan Envidia Los Tontos","FR10S1914273","SX21198HAS","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Los Chinos De Mi Super","FR10S1914274","SX21198HAU","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Las Uvas","FR10S1914275","SX21198HAW","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Te He De Querer","FR10S1914271","SX21198HB0","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","El Toro","FR10S1922470","SX21198HB9","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","La Ruleta","FR10S1922474","SX21198HBD","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","El Callado","FR10S1922473","SX21198HBG","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","El Tacuache","FR10S1922479","SX21198HBI","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","Mi Rompecabezas","FR10S1922476","SX21198HBJ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","El Indio","FR10S1922477","SX21198HBK","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Los Del Rancho","Mario Aguirre","FR10S1940820","SX21198HBN","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Los Del Rancho","La Tortuga","FR10S1940819","SX21198HBO","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Los Del Rancho","Nada Es Como Antes","FR10S1940818","SX21198HBP","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Los Del Rancho","Temible Cuerno De Chivo","FR10S1940828","SX21198HBT","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Los Del Rancho","El Mochomo","FR10S1940824","SX21198HBX","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Los Del Rancho","Imperio Guzman","FR10S1940823","SX21198HBY","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Favian Virrueta","Por El Barrio Me Han De Ver","FR10S1951736","SX21198HC1","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","El Mes De Mayo","FR10S1998259","SX21198HC7","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","El Capitan","FR2X41912515","SX21198HC9","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Gerardo Diaz Y Su Gerarquia","Besos Y Cerezas","FR2X41933522","SX21198HCD","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos De Tamaulipas","Al Pie Del Canon","FR2X41941624","SX21198HCR","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos De Tamaulipas","El Amigo De La Lima","FR2X41941619","SX21198HCU","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos De Tamaulipas","Chel Ramos","FR2X41941616","SX21198HCW","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos De Tamaulipas","Andan Buscando A Beltran","FR2X41941618","SX21198HCY","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Potro De Sinaloa","Juego De Poderes","FR2X41948740","SX21198HD1","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Austeros De Durango","Todo Lo Diera","FR2X41958323","SX21198HDF","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Austeros De Durango","El De Colima","FR2X41958325","SX21198HDH","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Austeros De Durango","Piloto Tijeras","FR2X41958322","SX21198HDJ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Jr Salazar","El Jamaico","FR2X41958404","SX21198HDM","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Gerardo Diaz Y Su Gerarquia","No Quise Decirle","FR2X41975006","SX21198HDP","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Corazon De Perico","FR2X41979999","SX21198HDU","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","La Suerte Del Senor","FR2X41980008","SX21198HDV","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Lupe Campos","FR2X41980007","SX21198HDW","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","La Vieja Escuela","FR2X41980000","SX21198HDZ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","La Carga","FR2X41980004","SX21198HE0","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","El Circo","FR2X41980001","SX21198HE3","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dinamicos Jrs","El Ligero","FR2X41995250","SX21198HE6","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dinamicos Jrs","Te Vas","FR2X41995251","SX21198HE7","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dinamicos Jrs","El 6 De La R","FR2X41995252","SX21198HE8","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dinamicos Jrs","Adios, Adios","FR2X41995242","SX21198HE9","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dinamicos Jrs","Los Apodos Del Mayo","FR2X41995249","SX21198HED","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dinamicos Jrs","Es Mi Amigo Javier","FR2X41995243","SX21198HEE","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dinamicos Jrs","Al Santo Chino","FR2X41995245","SX21198HEG","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Nivel C","Leon De Melena","FR59R1902723","SX21198HEK","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Otro Nivel","A Grande Escala","FR59R1909658","SX21198HF6","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Otro Nivel","Del Alamo Soy","FR59R1909665","SX21198HFD","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Otro Nivel","Grandes Ligas","FR59R1909660","SX21198HFH","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Jr Salazar","Ahora Va La Mia","FR59R1915146","SX21198HFJ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Hijos De Manuel","Este Amor","FR59R1919449","SX21198HFM","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Gerardo Diaz Y Su Gerarquia","El Ilegal","FR59R1920695","SX21198HFW","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Gerardo Diaz Y Su Gerarquia","El Corongoro","FR59R1920694","SX21198HFX","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Gerardo Diaz Y Su Gerarquia","Un Corrido De Amor","FR59R1920688","SX21198HG2","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Corrido De El Fantasma","FR59R1953384","SX21198HGH","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Cuadra Los Parientes","FR59R1953387","SX21198HGI","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Gerardo Diaz Y Su Gerarquia, Los Dos De Tamaulipas","En Toda La Chapa","FR59R1964443","SX21198HGM","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Gerardo Diaz Y Su Gerarquia, Los Dos De Tamaulipas","Cadena Perpetua","FR59R1964441","SX21198HGO","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Ruleteando El Mezcal","FR59R1989535","SX21198HGU","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Austeros De Durango","El Tolo","FR96X1931702","SX21198HH0","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","El Discreto","FR96X1958965","SX21198HH2","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Ada Olea","Que Ganas","FR96X1964600","SX21198HH4","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","El Desquite","FR96X1975078","SX21198HH9","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","El Árbol De La Sombra","FR96X1975079","SX21198HHB","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Valor Y Sostengo","FR96X1934415","SX21198HHC","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Si Apuestas","FR96X1975084","SX21198HHD","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","El Perseverante","FR96X1975076","SX21198HHE","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Lo Del Agua Al Agua","FR96X1975080","SX21198HHG","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Que Mi Negra","FR96X1975082","SX21198HHI","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Nivel C","Si Supieras","FR96X1976459","SX21198HHP","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Nivel C","Hombre De Ley","FR96X1976456","SX21198HHQ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Nivel C","El Cuaderno","FR96X1976457","SX21198HHR","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Nivel C","Estrellita De Norte Al Oriente","FR96X1976454","SX21198HHS","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Nivel C","Leon De Melena","FR96X1976450","SX21198HHW","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Nivel C","Una Noche Serena Y Oscura","FR96X1976451","SX21198HHX","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Abel Bustillos","Embustero","FR96X1990927","SX21198HI5","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Abel Bustillos","Del Bingo Al Tango","FR96X1990924","SX21198HI8","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos De Tamaulipas","El Jefe De La Maña","FR96X1924619","SX21198HII","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos De Tamaulipas","De Culiacan A Las Canas","FR96X1990939","SX21198HIJ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos De Tamaulipas","Canta Corazon","FR96X1990937","SX21198HIL","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Gerardo Diaz Y Su Gerarquia","Hay Unos Ojos","FRX201905027","SX21198HIT","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Gerardo Diaz Y Su Gerarquia","Entre Golpes Y Besos","FRX201905026","SX21198HIU","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Gerardo Diaz Y Su Gerarquia","Arturo El Rey (Feat. Los Dos De Tamaulipas)","FRX201905030","SX21198HIV","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Potro De Sinaloa","Anoche Sone Contigo","FRX201906487","SX21198HIX","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Ya Ves","FRX201913057","SX21198HJ5","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Nomas Las Mujeres Quedan","FRX201913069","SX21198HJ8","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Cerillazo","FRX201913079","SX21198HJD","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Los Dos Amigos","FRX201913073","SX21198HJG","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Aquel Amor","FRX201913084","SX21198HJH","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Chubasco","FRX201913074","SX21198HJI","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Una Página Más","FRX201913075","SX21198HJJ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Entre Hierba, Polvo Y Plomo","FRX201913080","SX21198HJK","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Palomito","FRX201913070","SX21198HJL","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Prenda Querida","FRX201913071","SX21198HJN","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Sr. Tesoro","FRX201925787","SX21198HKO","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Somos Arrieros","FRX201925786","SX21198HKQ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","La Marihuana, El Marihuanito (Feat. Banda Los Populares Del Llano)","FRX201926035","SX21198HL0","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El De La Texana (Feat. Banda Los Populares Del Llano)","FRX201926034","SX21198HL1","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","El Malandrin","FRX201926027","SX21198HL4","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Los Altos De La Sierra","FRX201926033","SX21198HL5","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
